open_time,open,high,low,close,volume,log_return,volatility,sma_200,trend_distance
2019-10-18 08:00:00,7909.6,7937.66,7812.0,7921.6,12546.343,0.0015159940242354612,0.00686042114588949,8736.33315,-0.09789734795259333
2019-10-18 12:00:00,7920.65,7970.63,7880.1,7919.13,10660.66,-0.00031185431732222153,0.00678406254053208,8724.383999999998,-0.09684051256917493
2019-10-18 16:00:00,7916.23,7984.0,7906.22,7942.18,14902.28,0.0029064454608217207,0.006811762538435418,8712.61175,-0.09258380563471584
2019-10-18 20:00:00,7942.18,7977.44,7915.25,7943.94,11479.838,0.0002215770757364595,0.006659817648288551,8700.7996,-0.09100555563897172
2019-10-19 00:00:00,7945.57,7957.0,7892.85,7938.73,11509.472,-0.0006560610006847232,0.00656566019642553,8689.01985,-0.09030682950852717
2019-10-19 04:00:00,7938.92,7955.0,7915.36,7929.18,7745.321,-0.001203687335389835,0.006524241512617706,8677.15465,-0.09014404412463481
2019-10-19 08:00:00,7929.18,8011.0,7920.0,7943.74,10993.11,0.0018345715953533856,0.006539497677937076,8665.373,-0.08695077187730613
2019-10-19 12:00:00,7943.74,8108.54,7852.12,7991.31,21601.144,0.005970504179183549,0.006541943998424702,8653.81805,-0.07964591533938914
2019-10-19 16:00:00,7994.1,7999.28,7950.0,7973.66,13216.265,-0.002211091807976678,0.006471233260111655,8642.272649999999,-0.0805219769471846
2019-10-19 20:00:00,7973.75,7980.04,7883.14,7947.13,12959.083,-0.0033327522762685194,0.006481413827014863,8631.40795,-0.0825967805923175
2019-10-20 00:00:00,7947.78,7951.57,7871.17,7902.85,15448.598,-0.005587403289887828,0.006461121594044148,8620.30135,-0.08689658955270091
2019-10-20 04:00:00,7904.43,7937.9,7900.0,7907.94,8204.838,0.0006438641175858845,0.00646654821693337,8608.594700000001,-0.08489376990277706
2019-10-20 08:00:00,7906.94,7980.0,7890.0,7942.39,10424.387,0.004346919495861077,0.006489724554297171,8597.1862,-0.07922072615388413
2019-10-20 12:00:00,7942.39,8041.19,7937.15,8022.28,13303.473,0.010008433230658,0.00660618719156558,8586.28815,-0.06794385893377758
2019-10-20 16:00:00,8023.35,8234.01,8007.0,8229.17,16283.102,0.025462488303748247,0.007750708627511781,8576.618999999999,-0.04135462083892891
2019-10-20 20:00:00,8230.33,8300.5,8165.0,8218.23,14999.517,-0.0013303016420077398,0.007210407863631097,8566.70445,-0.04152825631474234
2019-10-21 00:00:00,8218.23,8255.1,8178.0,8218.45,7042.118,2.676939625446862e-05,0.007206090721432636,8556.517150000001,-0.04031160554687211
2019-10-21 04:00:00,8218.01,8246.31,8203.88,8220.11,6522.622,0.00020196416299747726,0.007198888369738683,8546.6851,-0.038959909194620945
2019-10-21 08:00:00,8220.03,8284.38,8190.0,8231.89,11990.119,0.0014320449809329245,0.0071924488487610985,8536.8143,-0.036372269464938184
2019-10-21 12:00:00,8231.89,8334.57,8160.0,8192.02,16576.131,-0.004855126254195489,0.007212015508732513,8526.7817,-0.040051488699762765
2019-10-21 16:00:00,8193.0,8198.34,8150.0,8184.65,9264.875,-0.0009000609400498379,0.007061042057831261,8516.924350000001,-0.03979483512359578
2019-10-21 20:00:00,8184.27,8234.5,8180.0,8201.74,8532.651,0.0020858781215860145,0.007059431827257246,8507.0685,-0.03655107927168261
2019-10-22 00:00:00,8201.0,8210.0,8164.78,8205.64,9929.239,0.00047539583692832703,0.007039196343348489,8497.24085,-0.034919782199138154
2019-10-22 04:00:00,8205.64,8229.32,8188.74,8210.0,8433.899,0.0005312007454504973,0.007014741616204752,8487.51505,-0.03324334261478179
2019-10-22 08:00:00,8210.72,8283.69,8210.72,8276.18,12248.971,0.008028585819945989,0.007123207831271135,8479.7861,-0.024303716144793236
2019-10-22 12:00:00,8275.04,8290.0,8165.0,8212.37,13401.746,-0.007739955127000303,0.007207374357984307,8471.48605,-0.031064387759634375
2019-10-22 16:00:00,8212.74,8219.75,8160.0,8167.38,8891.046,-0.005493382150456997,0.006772854031118152,8463.04045,-0.03556032829869441
2019-10-22 20:00:00,8169.98,8170.08,8000.0,8020.89,16601.979,-0.01809878371682369,0.007319756008582114,8453.7431,-0.05255992541085196
2019-10-23 00:00:00,8020.68,8047.78,7937.0,7953.2,11205.813,-0.008475024888212735,0.007420803998304526,8443.0742,-0.05977212059233134
2019-10-23 04:00:00,7954.51,7982.0,7917.11,7959.35,9507.146,0.0007729748288256554,0.007410823075623922,8431.64445,-0.05764448593361905
2019-10-23 08:00:00,7959.35,8017.5,7949.45,7964.7,8477.132,0.0006719396386339304,0.007264631026559886,8420.39415,-0.055637360453273936
2019-10-23 12:00:00,7965.67,7965.78,7402.0,7420.87,46064.7,-0.07072297688942802,0.012954785947792664,8406.71625,-0.12473463896819818
2019-10-23 16:00:00,7425.0,7532.0,7172.76,7479.05,21711.452,0.0078094775931096564,0.013034143017482142,8393.2429,-0.1153211868929704
2019-10-23 20:00:00,7480.0,7494.79,7387.66,7465.0,11517.896,-0.0018803475817765326,0.013000993818960301,8379.6646,-0.1155824588355132
2019-10-24 00:00:00,7465.18,7494.08,7395.01,7408.07,11513.365,-0.007655484447858828,0.013032766952596647,8365.89695,-0.12159360868628921
2019-10-24 04:00:00,7408.07,7434.13,7337.44,7418.29,12922.142,0.0013786258553934014,0.013035283660276198,8352.15665,-0.11857121455229343
2019-10-24 08:00:00,7417.23,7468.0,7388.92,7419.0,11697.908,9.57048087005491e-05,0.012875926997281668,8338.6279,-0.11685440524461052
2019-10-24 12:00:00,7419.01,7495.81,7408.09,7432.91,14028.824,0.0018731602961776354,0.012883666231058988,8325.393,-0.11339280445592312
2019-10-24 16:00:00,7433.27,7467.0,7421.71,7466.96,9553.989,0.0045705176319402255,0.012922833603287687,8312.4948,-0.10727182528236044
2019-10-24 20:00:00,7464.77,7468.27,7409.0,7411.35,7003.306,-0.007475346186590015,0.012943078443020357,8299.366,-0.11316651739394269
2019-10-25 00:00:00,7410.07,7456.63,7409.6,7438.15,7677.48,0.003609553062097676,0.012970456295987429,8286.47275,-0.10800223408377549
2019-10-25 04:00:00,7438.15,7467.33,7359.0,7458.9,9057.398,0.0027857882492704662,0.01268838223373622,8273.8506,-0.10369206105318653
2019-10-25 08:00:00,7458.32,7638.51,7440.0,7575.06,14774.86,0.015453321895858008,0.012946057392270926,8262.36555,-0.0868496605745916
2019-10-25 12:00:00,7574.65,8564.68,7573.62,8264.52,39712.605,0.0871103812053102,0.018782443385955288,8253.5705,0.0013257587617369717
2019-10-25 16:00:00,8267.5,8800.0,8257.25,8631.73,73559.933,0.0434732951431818,0.019892281583783027,8246.72,0.04562940296981651
2019-10-25 20:00:00,8633.45,8703.62,8539.79,8650.0,20336.65,0.002114372439153263,0.019890339288430252,8240.020550000001,0.0485564830934784
2019-10-26 00:00:00,8650.0,10408.48,8626.89,9563.07,99990.23,0.1003494842755266,0.025006232027980243,8237.8985,0.1491635302330165
2019-10-26 04:00:00,9566.68,9804.19,9310.36,9488.0,31227.738,-0.00788096296394492,0.025064097059364243,8235.2233,0.14160736302496982
2019-10-26 08:00:00,9488.0,9488.0,8951.62,9230.04,36022.277,-0.027564460055524657,0.025539870220319935,8231.4956,0.1144956586260293
2019-10-26 12:00:00,9230.03,9450.0,9034.57,9199.9,37643.011,-0.0032707677691419263,0.025558515062039325,8227.9751,0.11165266889639452
2019-10-26 16:00:00,9199.89,9240.0,8873.98,9004.0,29995.866,-0.021523691386217188,0.025833314943086067,8223.419650000002,0.09068278467189883
2019-10-26 20:00:00,9004.0,9300.73,9001.87,9232.22,13282.039,0.025030616593303436,0.026036512958272768,8220.24545,0.1160994709181808
2019-10-27 00:00:00,9234.75,9385.0,9101.0,9136.84,11883.704,-0.010384946992752976,0.0260881353580123,8216.904149999998,0.10612107860520335
2019-10-27 04:00:00,9136.83,9229.98,9066.07,9158.0,6980.51,0.0023132215898673614,0.026085020178308483,8214.18435,0.10876535556305071
2019-10-27 08:00:00,9158.01,9666.0,9157.25,9283.98,33020.958,0.013662519931105982,0.02613200960608093,8212.0107,0.12269253203890987
2019-10-27 12:00:00,9284.77,9624.53,9215.0,9530.21,40721.459,0.026176418934128993,0.0263451794163968,8210.8834,0.14900623493710827
2019-10-27 16:00:00,9531.36,9803.83,9381.34,9719.99,41185.795,0.01971783656509543,0.026246298159650638,8210.8529,0.16872778609114164
2019-10-27 20:00:00,9720.04,9768.82,9430.0,9533.32,29751.593,-0.019391559109913584,0.026482064943943354,8210.869499999999,0.1493342052688163
2019-10-28 00:00:00,9534.37,9930.13,9531.99,9631.12,36414.73,0.010206491711125682,0.02649576107640213,8217.24605,0.15876439974721043
2019-10-28 04:00:00,9630.95,9693.23,9282.12,9447.25,29999.714,-0.01927582840205604,0.026729285881283094,8222.00315,0.1389098222703141
2019-10-28 08:00:00,9447.25,9486.14,9282.83,9425.0,19142.267,-0.0023579605303156756,0.026742184819870875,8226.3001,0.13602938230458925
2019-10-28 12:00:00,9423.11,9437.94,9254.47,9389.96,20991.909,-0.003724699973881461,0.02673442434545895,8231.638149999999,0.1316559923057364
2019-10-28 16:00:00,9389.98,9493.0,9334.28,9410.59,26704.18,0.0021946175276894796,0.026726972272140912,8237.0542,0.13319287088486156
2019-10-28 20:00:00,9409.35,9494.0,9156.03,9217.36,22347.175,-0.02074698837720207,0.026983736720424055,8241.6746,0.11188511108200451
2019-10-29 00:00:00,9215.78,9315.19,9200.0,9299.0,9694.665,0.008818204985379751,0.026997065097257102,8246.434799999999,0.12012590600577282
2019-10-29 04:00:00,9299.48,9569.1,9299.43,9455.0,29813.443,0.01663683461436058,0.027075727774263217,8251.559449999999,0.13614149538423817
2019-10-29 08:00:00,9454.58,9499.99,9356.7,9444.65,17378.063000000002,-0.0010952584872891903,0.027073972195320168,8256.9737,0.13439030336912683
2019-10-29 12:00:00,9442.78,9475.0,9269.0,9354.63,22639.249,-0.009577035721465208,0.02709346260848721,8261.85185,0.12422265058144988
2019-10-29 16:00:00,9352.65,9411.92,9070.0,9233.39,24387.808,-0.013045146211200202,0.02717681794990676,8266.083400000001,0.1106654561284756
2019-10-29 20:00:00,9231.38,9492.86,9221.15,9415.02,20789.786,0.01948002468617557,0.027086361772810992,8273.5494,0.12924267957385274
2019-10-30 00:00:00,9415.02,9418.65,9235.25,9288.18,17681.781,-0.013563662323876863,0.027153975560583833,8279.3347,0.11498000912539609
2019-10-30 04:00:00,9287.69,9344.0,9155.0,9176.05,16892.44,-0.01214579524315664,0.027260835592983913,8284.914200000001,0.10216053404988434
2019-10-30 08:00:00,9176.08,9253.0,9005.41,9108.87,18242.144,-0.007348164748292529,0.027308364864995983,8290.3586,0.09415543891359883
2019-10-30 12:00:00,9108.88,9181.0,8975.72,9102.91,19729.118,-0.000654521437528058,0.024697952707038215,8295.573100000001,0.09287213155483036
2019-10-30 16:00:00,9103.86,9213.32,9020.0,9213.28,16883.725,0.012051778878805687,0.02471895758153505,8301.6991,0.10418571680707316
2019-10-30 20:00:00,9213.2,9240.0,9136.84,9165.3,9035.65,-0.005221307522422789,0.02474688418401709,8307.6401,0.09824902859649279
2019-10-31 00:00:00,9163.4,9216.0,9065.0,9110.0,8839.037,-0.006051902708303622,0.024728293258268082,8313.2366,0.09152369568200701
2019-10-31 04:00:00,9109.0,9214.64,9079.92,9108.25,11664.664,-0.00019211505006054656,0.024734972676916486,8317.89525,0.09077134815181664
2019-10-31 08:00:00,9106.53,9160.42,8933.0,9121.0,18441.223,0.0013988509762149926,0.024729633360073822,8322.6802,0.0915951048175905
2019-10-31 12:00:00,9122.0,9438.64,9119.11,9218.7,28062.578,0.010654582598549884,0.02474038636629511,8327.714899999999,0.10164493297959952
2019-10-31 16:00:00,9218.7,9272.0,9202.0,9220.35,11594.526,0.00017896800587922405,0.02475207108547367,8333.1505,0.10117140184304489
2019-10-31 20:00:00,9221.45,9250.0,9011.0,9150.0,20234.016,-0.007659118515020612,0.02475435032175613,8338.58015,0.09286092321359372
2019-11-01 00:00:00,9149.88,9155.0,9060.0,9073.9,8388.484,-0.008351718604510533,0.024839604018818316,8343.21635,0.08395336518023429
2019-11-01 04:00:00,9073.9,9147.4,9051.0,9110.0,6434.652,0.003970550588947387,0.024838011611749294,8347.78945,0.08737594398494923
2019-11-01 08:00:00,9110.46,9280.0,9097.0,9166.17,19534.015,0.006146821446479355,0.024781746560181377,8352.9692,0.09290246424935204
2019-11-01 12:00:00,9166.17,9258.32,9062.0,9084.37,22943.061999999998,-0.008964178348990845,0.021140735987055154,8357.97565,0.08333910372428144
2019-11-01 16:00:00,9084.37,9215.0,9050.27,9171.05,14777.767,0.00949642916075027,0.02015183776082898,8363.4653,0.09217893274947633
2019-11-01 20:00:00,9169.9,9270.0,9169.89,9231.01,15178.969000000001,0.006516684783572737,0.020166858284028442,8369.791850000001,0.09793945269977825
2019-11-02 00:00:00,9231.7,9267.83,9202.08,9235.12,8695.995,0.0004451392974994781,0.01276103018382324,8376.18545,0.0976209936481188
2019-11-02 04:00:00,9235.1,9238.0,9194.98,9215.0,5808.531,-0.0021810164893912745,0.012714448003068965,8382.050650000001,0.09473999892659363
2019-11-02 08:00:00,9215.0,9249.0,9200.01,9239.99,6638.689,0.0027082122801383,0.01199160923648576,8388.39025,0.09669216664716655
2019-11-02 12:00:00,9239.91,9375.0,9204.0,9320.0,19711.852,0.008621825295574854,0.012052129348911759,8396.026150000002,0.10440411216559277
2019-11-02 16:00:00,9319.0,9335.0,9266.0,9314.01,9817.902,-0.0006429104853247039,0.011549757929099123,8402.4223,0.10299968488565034
2019-11-02 20:00:00,9314.0,9314.24,9270.0,9287.8,5929.086,-0.0028180072094947622,0.01090659639418277,8407.4613,0.09958214941399285
2019-11-03 00:00:00,9288.96,9366.69,9287.95,9335.07,8889.756,0.005076564623843983,0.010803026886978788,8412.7884,0.10402529892532447
2019-11-03 04:00:00,9333.61,9333.61,9223.53,9246.2,10255.879,-0.009565619318879908,0.010909665110562954,8417.5902,0.09388906854124963
2019-11-03 08:00:00,9246.2,9250.4,9107.43,9160.31,18905.707,-0.009332635399500359,0.010795427757112435,8421.42995,0.08410037928204174
2019-11-03 12:00:00,9160.31,9192.68,9105.0,9180.97,12151.061,0.0022528426301734717,0.009962316458445664,8425.30965,0.08589263426609445
2019-11-03 16:00:00,9180.97,9193.0,9121.0,9142.12,8999.484,-0.004240557484329042,0.009425040408174906,8429.25525,0.08118388313862074
2019-11-03 20:00:00,9143.43,9240.0,9073.0,9197.88,16410.835,0.006080716664223377,0.009055285931260789,8433.4392,0.08676836237195586
2019-11-04 00:00:00,9197.86,9211.0,9142.0,9158.41,7475.846,-0.004300439885087485,0.008898468242839717,8437.75295,0.08195654782458608
2019-11-04 04:00:00,9158.41,9200.0,9126.01,9187.52,7214.563,0.0031734585742094713,0.008448995303639588,8442.240549999999,0.08459830002038683
2019-11-04 08:00:00,9187.0,9268.0,9158.0,9259.38,12777.411,0.00779105036556324,0.008543957103202297,8447.34245,0.09178520282882197
2019-11-04 12:00:00,9259.38,9320.0,9231.3,9292.66,15820.215,0.0035877494548513292,0.008549520113737337,8452.833149999999,0.09472317203012538
2019-11-04 16:00:00,9292.68,9323.76,9245.7,9261.96,11508.208,-0.0033091519001725803,0.008553346308121653,8457.8651,0.09081889980149264
2019-11-04 20:00:00,9261.42,9550.0,9261.41,9395.46,35637.114,0.014310904553186097,0.0082213693016697,8463.6904,0.10444129788373187
2019-11-05 00:00:00,9395.47,9457.13,9360.0,9410.0,13464.578,0.0015463597165262387,0.008116868824571605,8469.48645,0.10530307841258371
2019-11-05 04:00:00,9410.0,9410.01,9164.33,9231.88,20719.66,-0.019110242182920567,0.008233508119792683,8473.88515,0.08567361252346505
2019-11-05 08:00:00,9233.05,9333.0,9201.45,9292.69,17579.201,0.0065653581625913626,0.008306088781691234,8478.729,0.09166751308205998
2019-11-05 12:00:00,9292.22,9393.03,9221.0,9371.76,26053.392,0.008472842546072473,0.008285882201790423,8484.2971,0.09948385717471268
2019-11-05 16:00:00,9372.15,9420.0,9250.0,9395.48,20280.421,0.002527810443150161,0.008030388421546531,8490.198199999999,0.10131637740352255
2019-11-05 20:00:00,9394.96,9421.24,9294.0,9313.2,15640.974,-0.008795973900225332,0.007564786813517218,8496.24065,0.09180895947335949
2019-11-06 00:00:00,9313.1,9338.32,9272.0,9310.0,9785.855,-0.0003436573769807466,0.0072668561719868045,8502.085500000001,0.09077760494563884
2019-11-06 04:00:00,9310.0,9450.0,9305.1,9392.61,16963.296,0.008834118580351541,0.00712739870841109,8507.9472,0.09892251847442975
2019-11-06 08:00:00,9392.64,9407.44,9341.39,9380.01,13767.998,-0.0013423807536812615,0.007024467458232906,8514.3384,0.09682921619933722
2019-11-06 12:00:00,9380.01,9398.0,9315.0,9343.58,12337.127,-0.003891352670131825,0.007057351723007376,8520.42325,0.09222345960811568
2019-11-06 16:00:00,9343.6,9343.6,9259.48,9302.74,11588.064,-0.004380496023416549,0.006860968426653749,8526.2119,0.08716380899828781
2019-11-06 20:00:00,9303.31,9369.0,9281.0,9343.6,9325.571,0.004382636528297437,0.00683484356027061,8532.22515,0.0908414278005827
2019-11-07 00:00:00,9344.29,9381.93,9280.0,9309.47,11404.271,-0.0036594553162533168,0.006789075403357654,8537.8775,0.08651972102369376
2019-11-07 04:00:00,9308.1,9322.48,9220.0,9266.98,12617.368,-0.004574617227664907,0.00683375121518799,8543.5596,0.08127980846094439
2019-11-07 08:00:00,9267.0,9275.0,9163.89,9206.51,17937.827,-0.006546701892823679,0.006915240619836941,8548.937150000002,0.07410387723362591
2019-11-07 12:00:00,9206.49,9243.0,9130.0,9198.06,13978.107,-0.0009182502599889198,0.0067171410004175725,8554.403049999999,0.0725464652517555
2019-11-07 16:00:00,9198.56,9238.0,9186.0,9209.8,7279.4349999999995,0.0012755422511641062,0.006720196540230591,8560.06325,0.07316055535978493
2019-11-07 20:00:00,9209.8,9269.0,9091.2,9219.64,14172.561,0.0010678567482311756,0.006612522046067464,8565.7759,0.07356127397109383
2019-11-08 00:00:00,9221.63,9256.7,9180.0,9244.13,9176.255,0.002652764236303262,0.00648294726077974,8571.67675,0.07552538857507263
2019-11-08 04:00:00,9244.13,9259.3,9120.0,9148.5,11813.123,-0.010398824066879257,0.006668720039357467,8576.80855,0.06452805098779622
2019-11-08 08:00:00,9148.66,9184.73,8938.81,9033.3,31914.969,-0.012672182248646819,0.006881386466006164,8581.779,0.05127651450914111
2019-11-08 12:00:00,9033.39,9040.92,8669.85,8821.33,61316.252,-0.02374509687256306,0.00766602655310641,8586.0947,0.027028652976688338
2019-11-08 16:00:00,8823.66,8853.98,8720.0,8804.73,22435.077,-0.0018835752184966333,0.007496090206372117,8590.429750000001,0.024640313234418214
2019-11-08 20:00:00,8805.0,8899.85,8765.63,8775.03,15195.484,-0.003378888933273001,0.007410039688528522,8594.325,0.02080808643006372
2019-11-09 00:00:00,8775.6,8841.66,8730.0,8833.09,12135.26,0.006594708625320905,0.007503629104338577,8599.05525,0.026852554200990326
2019-11-09 04:00:00,8832.6,8878.0,8805.05,8822.48,9792.024,-0.0012018871412486512,0.007501581200364316,8603.9037,0.025086990759348296
2019-11-09 08:00:00,8821.6,8864.0,8810.0,8820.75,7897.427,-0.00019610921645799115,0.0074795747316270785,8608.7111,0.024332291208898592
2019-11-09 12:00:00,8820.68,8873.28,8762.99,8801.29,15101.07,-0.0022085987672641576,0.007321047548601306,8613.40755,0.021578294954616505
2019-11-09 16:00:00,8801.58,8827.62,8727.0,8761.73,13729.052,-0.00450492761538285,0.00733601525403277,8617.33625,0.01661735683688035
2019-11-09 20:00:00,8761.7,8831.92,8759.87,8811.15,8191.559,0.005624590879539211,0.007413031075626874,8620.5191,0.02187266163395216
2019-11-10 00:00:00,8811.3,8811.3,8760.0,8777.61,6219.8,-0.003813803889932409,0.0073545443518562735,8623.3634,0.017728966836238834
2019-11-10 04:00:00,8778.49,8889.02,8777.9,8850.03,13647.846,0.00821668782052315,0.007388662719862774,8626.67915,0.025561220817688798
2019-11-10 08:00:00,8848.51,8873.0,8816.1,8832.35,8868.213,-0.001999731471866418,0.007273738025132629,8629.561399999999,0.02322743628038778
2019-11-10 12:00:00,8832.34,8857.18,8787.01,8804.15,10482.929,-0.0031979161435280305,0.007265317807740389,8632.550949999999,0.019683148850510257
2019-11-10 16:00:00,8803.84,9187.0,8792.01,9049.13,37736.072,0.02744541926490843,0.00846625745330461,8636.9092,0.046623833160802874
2019-11-10 20:00:00,9049.13,9100.0,9027.01,9041.31,14144.337,-0.0008645450842633142,0.008407343930686637,8641.203449999999,0.04526221409914334
2019-11-11 00:00:00,9041.31,9072.91,9013.0,9024.05,8391.051,-0.0019108398893572472,0.008388429810955564,8645.506,0.042853587155368286
2019-11-11 04:00:00,9024.05,9039.0,8720.0,8814.38,34144.183,-0.02350875680109418,0.009095506012221928,8648.7398,0.018970856250391594
2019-11-11 08:00:00,8814.22,8814.95,8611.11,8727.17,32239.841,-0.009943330952545034,0.00908969455498305,8651.7801,0.008676056087803164
2019-11-11 12:00:00,8725.51,8750.0,8689.79,8720.27,14622.005000000001,-0.0007909470225680844,0.00905602975855634,8654.49445,0.00757142514505741
2019-11-11 16:00:00,8719.62,8803.83,8698.78,8759.99,14293.082,0.004544562650849515,0.009099033315085058,8657.3778,0.011782881129565744
2019-11-11 20:00:00,8760.0,8761.73,8700.0,8728.93,9683.6,-0.0035519669202695022,0.008761485901494661,8658.271999999999,0.008127631917135903
2019-11-12 00:00:00,8729.89,8779.66,8706.17,8741.12,9561.88,0.0013955314356104594,0.008760131807133469,8659.09575,0.009428027647076408
2019-11-12 04:00:00,8740.86,8789.68,8722.61,8769.4,9663.8,0.003230061081885902,0.008349274549428874,8660.143900000001,0.012537049927899191
2019-11-12 08:00:00,8769.18,8770.0,8710.0,8746.84,9784.87,-0.0025758967077702363,0.008259946995658957,8661.1725,0.009842386265302266
2019-11-12 12:00:00,8746.85,8889.06,8552.12,8701.78,50425.27,-0.005164889850161422,0.008127702828273036,8661.62505,0.004625247348695647
